commentId,"movieName","comment","sentenceSegment","wordSegment",star,"commenter","commentTime"
4248,NULL,NULL,NULL,"忘记 及时 打 卡 了
男人 还是 安分点
骗 来 骗 去 真的 挺 累 的
三 人 行 很 开心
心
给 刘颖 同学 点赞",1,NULL,NULL
4250,NULL,NULL,NULL,"搞笑 的 外衣
内核 是 男人 的 中年 危机
给 乔彬 的 演技 点赞
太 可爱 了
郭艾伦 总是 演傻 大 个
也 是 醉 了
女 主角 波波 小姐 就 是 个性 幻想 的 符号
结果 原来 不 是 清纯 大 美女 而是 有 鸟叔 那样 的 土豪 男朋友
服 了 编剧 结局 是 男主 放弃 了 幻想
回归 了 家庭
太正 能量 了",0,NULL,NULL
4254,NULL,NULL,NULL,"作为 爆米花 电影 乐一乐 是 可以 的
但 和 一 部 优秀 的 喜剧 作品
还 相差 甚 远",0,NULL,NULL
4257,NULL,NULL,NULL,"没头没尾
除了 硬 生生 的 笑点 不 知道 想 表达 什么
我 为什么 要 去 看 这种 烂片",-1,NULL,NULL
4258,NULL,NULL,NULL,"开心 就 好
能 逗笑",1,NULL,NULL
4260,NULL,NULL,NULL,"一个 男人 出轨
哥们 都 来 助攻
最后 也 没 睡 上 那个 女人
结尾 硬 给 圆 回来",-1,NULL,NULL
4263,NULL,NULL,NULL,"剪辑 干净利落
故事 紧凑
在 国产 商业 电影 里 算 不错 的 了",0,NULL,NULL
4264,NULL,NULL,NULL,"搞笑 的 部分 是 搞笑
作为 喜剧片 也 是 很 OK 的
但是 对于 它 所 要 传达 的 思想 感到 担忧 所以 说 中年 男子 出轨 未遂 并 不 是 因为 感受 到 家 的 温暖 和 对 妻子 的 爱
而是 因为 你 想 出轨 的 对象 是 绿茶 婊
这 也 是 许多 女性 看 了 会 说 直男癌 的 原因 吧",0,NULL,NULL
4265,NULL,NULL,NULL,"没 内涵
就 是 逗",1,NULL,NULL
4267,NULL,NULL,NULL,"一 份 给 韩国 大波妹
一 份 给 闫妮",-1,NULL,NULL
4268,NULL,NULL,NULL,"哈尼 说
激情 易 消逝
细水才 长流",1,NULL,NULL
4269,NULL,NULL,NULL,"1225
提前 点映场
笑点 有
看得出 导演 的 用心
讲 男人 的 中年 危机
倒叙 与 梦境 的 穿插 手法 也 不错
可惜 看到 肖央 小沈阳 乔杉
我 实在 不 敢 恭维
戏 过 了
就 是 为 肖央 和 闫妮 打造 的 吧",0,NULL,NULL
4270,NULL,NULL,NULL,"传达 的 价值观 实在 是 太 恶心 了
直男癌 倾向 和 污名化 物化 女性 的 倾向 很 明显
不过 毕竟 有 原著
所以 搞笑 的 部分 和 剧情 逻辑 还 在 可以 的
另外
男主 长 得 丑 演 的 也 猥琐
因此 显得 格外 令 人 反胃
也 可能 是 因为 他 演 的 角色 太 猥琐 了",-1,NULL,NULL
4272,NULL,NULL,NULL,"搞笑 不 恶 俗
主心骨 还是 男人 偷 腥 那 点 事
结果 还是 个 绿茶 婊
也 算是 情理之中
意料 之外 吧
副 线 要是 再 详细 点 就 好 了",1,NULL,NULL
4273,NULL,NULL,NULL,"捧腹大笑 的 桥段 只 有 小沈阳 裸奔 后 蛋定包 水饺 的 那 幕
不过 基本上 全程 保持 乐嗬 状态
优优 真的 是 特别 女神
作为 女生 我 都 心动 了
不过 bd 一下 ms 名声 不 太 好
所有 的 污点 到 即 止
不 会 特别 露骨 低俗
讲婚 外情
但 最终 还是 回归 家庭
回归 平凡
人生 哪 有 那么 多 激情 给 你 澎湃",0,NULL,NULL
4274,NULL,NULL,NULL,"还 算 好笑 吧",1,NULL,NULL
4278,NULL,NULL,NULL,"我 觉得 还 可以 啊
剧情 没有 槽点 感觉
好笑
尴尬 癌 都 犯 了
˃᷄ ˶˶ ̫˶˂᷅
",1,NULL,NULL
4279,NULL,NULL,NULL,"这 特么 什么 三 观
半 分给常远
半 分 给 艾伦
剩下 一星 给 白裙子 的 闫妮
气质 比 以前 好 太 多 了",-1,NULL,NULL
4280,NULL,NULL,NULL,"对 此片 毫无 了解 下 看 的
中年 危机
好 可怕
各位 看 官
请勿 对号入座",1,NULL,NULL
4283,NULL,NULL,NULL,"笑点 还是 有 的
只是 不 太 密集
红衣 女郎 每次 出场 肖央 总是 饥渴 的 略 恶心 啊",0,NULL,NULL
4284,NULL,NULL,NULL,"一般 一般",0,NULL,NULL
4288,NULL,NULL,NULL,"我 觉得 还 挺 不错 的
笑点 满满
肖央 是 在 替 广大 男 同胞 们 yy
看 完 这个 再 看 铁道 飞虎
就 笑 不 出来 了",1,NULL,NULL
4291,NULL,NULL,NULL,"第一 三观 不 正
第二 故事 有 病
第三 名 字 跟 剧情 没 卵 关系 邓超 的 客串 让 我 感觉 分手 大师 比 这个 好看 诶二哈",-1,NULL,NULL
4292,NULL,NULL,NULL,"不 褒 不 贬
一 部 可以 让 人 笑 但是 没什么 意义 的 影片",0,NULL,NULL
4293,NULL,NULL,NULL,"虽然 三 观 不 正
但是 架不住 是 跟 女神 一起 看 的
5 星",1,NULL,NULL
4294,NULL,NULL,NULL,"讲 真
这部 我 倒 没 觉得 有 豆瓣 评分 这么 高
摆渡 人 虽然 不好
但 也 没 烂 到 这种 境界
可能 是 期望值 的 问题",-1,NULL,NULL
4295,NULL,NULL,NULL,"刚 看 许多 人 评价 都 说 这 电影 三 观 不 正
也 是 醉 了
花钱 就 是 买 乐儿 来 了
怎么 的
花 几十 块 钱 您 还 想 在 一 部 电影 中 获得 一 次 灵魂 的 洗礼
推荐 纪录片 我 在 故宫 修 文物 三观 杠杠 的",1,NULL,NULL
4296,NULL,NULL,NULL,"不 能 说 烂
至少 大妈 大叔 们 全程 都 笑 的 老 开心 了",-1,NULL,NULL
4297,NULL,NULL,NULL,"整 片 的 意义 在 哪
干笑 冷笑",0,NULL,NULL
4299,NULL,NULL,NULL,"确实 笑 了 几 次
觉得 还 行",0,NULL,NULL
4301,NULL,NULL,NULL,"笑 了 大半 场
梦逼 真 成 那样 开心 就 好
国产 片儿 也 有 了 回归 家庭 算 进步",1,NULL,NULL
4304,NULL,NULL,NULL,"三 观 太 有 问题
我 问 常英哲 是 不 是 男 的 都 会 出轨
他 说 是",-1,NULL,NULL
4305,NULL,NULL,NULL,"烂片 的 名字 居然 不 是 烂 片
不过 克拉拉 怎么 会 看上 一 身 白花花 肉 的 肖央",0,NULL,NULL
4306,NULL,NULL,NULL,"合格 水准 的 商业 院线 片
影厅 里面 的 笑声 还是 蛮 多 的
直男癌
性 幻想
大男人 主义 什么 都 是 些 标签
乐一乐 就 可以 了
不 需要 每部 电影 都 要 当 艺术片 地 批判",0,NULL,NULL
4307,NULL,NULL,NULL,"两 星 半
笑果 一般
比起 夏洛特 烦恼 还 差 了 一 大 截
从 剧作 角度 上 说
故事 的 线索 太 多 太 散
东 一 笔 西 一 道
终 还是 拧 不 成 一 股 绳
而 重要 情节处 的 逻辑 都 严重 丧失
在 风风火火 地 粗暴 推进 后
企图 用 梦 作为 借口 获得 某种 解释 与 认同
中年 危机 的 题材 在 近年来 被 过度 消费
或许 折射 着 精神 层面 上 的 全民 焦虑",-1,NULL,NULL
4308,NULL,NULL,NULL,"笑点 生硬 的 集中 在
老套 的 男人 耍 娘娘 女强人 没 人 爱 饥 不 择 食 三 观 不 正 的 中年 男人 厌倦 与 妻子 的 日常 对 整容 脸 猥琐 的 性 幻想 小沈阳 都 特么 能 卖 肉演 花花 公子 了
对 这种 消费 女性 来 制造 笑点 的 电影 只 有 俩 字
恶心",-1,NULL,NULL
4312,NULL,NULL,NULL,"女人 时刻 要 让 自己 美",1,NULL,NULL
4313,NULL,NULL,NULL,"没有 某些 评论 写 的 那么 糟
至少 20 块 钱 带 给 我 不少 欢乐
四 星 给 掌柜 的
越来越 漂亮 惹",1,NULL,NULL
4314,NULL,NULL,NULL,"如果 写明 了 改编 自 红衣 女郎 我 可以 再 加 一 颗 星
看 主要 情节 和 细节
都 是 那 部 德国 电影 的 翻拍
音乐 和 节奏 还 可以
几 个 主演 有点 用力 过度
不由自主 想起 了 红衣 女郎 的 主题曲 i
just
call
to
say
i
love
you",0,NULL,NULL
4315,NULL,NULL,NULL,"好好 笑",1,NULL,NULL
4316,NULL,NULL,NULL,"正 在 电影院
看
垃圾
非常 垃圾
评价 不 下去
说 什么 玩归玩
还是 得 回归 家庭
嗬 嗬
真 恶心
直男癌 真 可怕",-1,NULL,NULL
4317,NULL,NULL,NULL,"不管怎样
全程 在 笑 就 行",1,NULL,NULL
4318,NULL,NULL,NULL,"我 觉得 还是 能 看 的
打发 时间 可以 选择",0,NULL,NULL
4319,NULL,NULL,NULL,"能 笑 吧",0,NULL,NULL
4320,NULL,NULL,NULL,"好看
这么 多 差评 真 的 只 有 我 觉得 好看
起码 比 那个 煎饼 侠 好看 吧
人家 都 有 7
你们 真是 的",1,NULL,NULL
4321,NULL,NULL,NULL,"直男癌 的 意淫路",0,NULL,NULL
4322,NULL,NULL,NULL,"还 不错 啊",1,NULL,NULL
4323,NULL,NULL,NULL,"且不说 主题 内容 的 把握
电影 节奏 是 绝对 有 问题
若 拆 成 一个个 小 片段
还是 不错
不过 看 完
还是 有 种 编剧 脑子 有 病 的 感觉
对 女性 角色 的 把握 实在 太 弱 了
以至 有 种 失衡感
看 完 不 是 很 舒服",0,NULL,NULL
4325,NULL,NULL,NULL,"三 观 不 正 但 也 没 那么 惹 人 厌
一定 程度 上 镜头 细节 梗 都 还 不错",0,NULL,NULL
4327,NULL,NULL,NULL,"搞笑
说 的 是 中年 危机 精神 出轨 但 终究 回归 家庭 的 故事
总体 评价 一半",0,NULL,NULL
4328,NULL,NULL,NULL,"抛 去 三 观 等 众多 瑕疵
节假日 休息 时间 看 一 场 轻松 的 喜剧
感觉 能值 回 票价",1,NULL,NULL
4329,NULL,NULL,NULL,"无聊 幼稚",-1,NULL,NULL
4330,NULL,NULL,NULL,"爆米花 可以 多 吃 点",-1,NULL,NULL
4332,NULL,NULL,NULL,"直男癌 的 喜剧片
贵 在 笑点 没有 很 用力 也 不 尴尬
很通顺 的 看 完 了 两 小时
本来 就 是 图 个 开心
可以 打 7 分",1,NULL,NULL
4333,NULL,NULL,NULL,"要么 作死
要么 在 婚姻 的 坟墓 等 死",0,NULL,NULL
4335,NULL,NULL,NULL,"翻 拍 得 没有 太 多 的 新意
搞笑 的 梗 也 谈 不 上 幽默
看 的 时候 乐一乐
然后 呢
回味 一下
发现 什么 都 没有
至于 剧情
拜托
请 不要 和 我 谈 剧情
好 吗",-1,NULL,NULL
4339,NULL,NULL,NULL,"反正 我 看 着 好玩",0,NULL,NULL
4341,NULL,NULL,NULL,"三星半
不 知道 说 点 啥",1,NULL,NULL
4342,NULL,NULL,NULL,"不 太 懂 中年 男人 的 意淫
笑点 也 没有 什么 新意
表演 有点 用力 过 猛 的 感觉",-1,NULL,NULL
4343,NULL,NULL,NULL,"网易 推荐 说 不错
在 私人 影院 看 的
感觉 比较 一般",0,NULL,NULL
4344,NULL,NULL,NULL,"杰克苏吧
估计 妹子 看 了 不 舒服",-1,NULL,NULL
4345,NULL,NULL,NULL,"剧情 有点 拖沓
强行 搞笑
总体 还是 不错 的",0,NULL,NULL
4350,NULL,NULL,NULL,"单 从 喜剧 效果 来 看 不错
演员 们 喜剧 演技 都 靠谱
克拉拉 基本 有 把 我 这个 女 的 都掰弯 的 颜值 和 身材
但是 这 片 三 观 不 正
各位 男 的 就 做 着 玩 归 玩玩 累 了 还 能 回家 的 美梦
我 呸
没门",0,NULL,NULL
4352,NULL,NULL,NULL,"两 星 半",0,NULL,NULL
4353,NULL,NULL,NULL,"我 是 来 给 yoyo 五星 的",1,NULL,NULL
4354,NULL,NULL,NULL,"这 片 能 上 六 分
还 说 豆瓣 不 是 男 的 聚集地
所以 少女 妇女 喜欢 看 的 都低分吧
一个 男 屌控 场地",-1,NULL,NULL
4356,NULL,NULL,NULL,"剪辑 如果 再 利索点会更 好",1,NULL,NULL
4358,NULL,NULL,NULL,"三 观 不 正
虽然 我 看 过",-1,NULL,NULL
4359,NULL,NULL,NULL,"男人 老是 为 自己 的 出轨 找 借口",0,NULL,NULL
4362,NULL,NULL,NULL,"不 好看",-1,NULL,NULL
4363,NULL,NULL,NULL,"看 了 毒 sir 推荐 去 看 的
果然 不错 诶",1,NULL,NULL
4364,NULL,NULL,NULL,"意外 的 好看
说 直男癌 的 绝壁 什么 都 没 看 懂",1,NULL,NULL
4366,NULL,NULL,NULL,"想 打 三 星 半
三星 有点 低
四 星 有点 高
豆瓣 应该 像 IMDB 一样 设置 十分制 不过 闫妮 在 里面 身材 真 好",0,NULL,NULL
4368,NULL,NULL,NULL,"故事 没有 海报 这么 恶 俗
值得 闲暇 时候 看看",1,NULL,NULL
4369,NULL,NULL,NULL,"受不了 受不了 受不了 这些 男 的
而且 电影 还 烂 尾",-1,NULL,NULL
4373,NULL,NULL,NULL,"三 观 不 正
出轨 居然 能 拍 两 小时",-1,NULL,NULL
4374,NULL,NULL,NULL,"是 要 将 庸俗 演 到底 了 还",-1,NULL,NULL
4376,NULL,NULL,NULL,"给 一 分 都 嫌 多
毫无 下限",-1,NULL,NULL
4377,NULL,NULL,NULL,"哈哈
可以
这 几 虾子 可以",1,NULL,NULL
4379,NULL,NULL,NULL,"笑 得 很 开心 就 够 了",0,NULL,NULL
4381,NULL,NULL,NULL,"冲着 肖央 来 的
影片 太 差
有点 失望",-1,NULL,NULL
4382,NULL,NULL,NULL,"不 想 上班 这个 主题曲 还 不错
哈哈",0,NULL,NULL
4386,NULL,NULL,NULL,"跟 夏洛特 异曲同工
个人 不 喜欢
笑料 还 可以",0,NULL,NULL
4390,NULL,NULL,NULL,"可能 早上 起 太 早
下 了 班 之后 去 看 的 晚八点场
中间 睡着 了
没 睡着 之前 的 戏 也 没 觉得 好笑 •",-1,NULL,NULL
4394,NULL,NULL,NULL,"忽略 剧情
尽情 高校
梗 很 棒
丝毫 不 烂
演员 搭配 也 很 好
开心 就 好
不错",1,NULL,NULL
4395,NULL,NULL,NULL,"外国 那么 多 三观 不 正 的 片子 你们 怎么 不 说 了
我 在 电影院 看 的 笑 死 了
现场 反映 也 都 不错
作为 喜剧片
可以 了",1,NULL,NULL
4397,NULL,NULL,NULL,"直男癌 减 一星",-1,NULL,NULL
4399,NULL,NULL,NULL,"片子 整体 还 不错
故事 够 精彩
音乐 配 得 也 非常 到位
就 觉得 片名 和 演员 卡司 若 了 一些
唯一 遗憾 的 是 闫妮 和 艾伦 这 条 线 有点 乱
没 表现 清楚
乔衫 演 得 挺 出彩 的",0,NULL,NULL
4400,NULL,NULL,NULL,"就 一 股 浓浓的 直男癌 情怀
然后 bug 太 多
能 从 女性 角度 考虑 一下 下 问题 吗",-1,NULL,NULL
4401,NULL,NULL,NULL,"五 颗 星 都 给 优优",1,NULL,NULL
4403,NULL,NULL,NULL,"三 观 不 正
怎么 渲染 都 觉得 矫情",0,NULL,NULL
4406,NULL,NULL,NULL,"因为 笑点 还 算 多
勉强 两 星
这 可怕 的 意淫狂 魔 啊 我 居然 花钱 看 这种 电影
还 记得 丈夫 出轨 家暴 带 着 孩子 自杀 的 那个 妻子 吗 嗬 嗬 哒",-1,NULL,NULL
4407,NULL,NULL,NULL,"反 人类",-1,NULL,NULL
4408,NULL,NULL,NULL,"我 觉得 分 有些 低 了
其实 电影 还 蛮 好玩 的
笑点 很 频繁
其实 就 开心 一 乐 的 片子 就 很 可以 了
不用 太 在意 内涵 啥 的
小沈阳 演技 挺 出众 的",0,NULL,NULL
4409,NULL,NULL,NULL,"不 适宜 在 父母 的 陪同 下 观看",0,NULL,NULL
4410,NULL,NULL,NULL,"令 人 作 呕 的 直男癌 气息 扑面而来",-1,NULL,NULL
4413,NULL,NULL,NULL,"中年 男人 的 龌龊 意淫",-1,NULL,NULL
4416,NULL,NULL,NULL,"当 爆米花 电影 来 看 还 行 吧",-1,NULL,NULL
4418,NULL,NULL,NULL,"前 半 部分 还 在 控制 之中
后 半 部分 就 感觉 崩盘 了",0,NULL,NULL
4420,NULL,NULL,NULL,"笑笑 就 好
较真 干 嘛
难道 是 看 电影 学 做人",1,NULL,NULL
4421,NULL,NULL,NULL,"毁 三 观 烂片
适合 直男癌 群体 观看",-1,NULL,NULL
4422,NULL,NULL,NULL,"喜剧",0,NULL,NULL
4425,NULL,NULL,NULL,"装 什么 正经
全程 笑点
差点 因 名字 错过 的 笑片",1,NULL,NULL
4426,NULL,NULL,NULL,"笑料 挺 足
不过 逻辑 硬伤 满满
尴尬症 数次 发作",0,NULL,NULL
4430,NULL,NULL,NULL,"不要 带 脑子
不要 想 太 多
就 只是 单纯 看 电影
还 挺 好笑 的
被 大多数 人 所 诟病 的 三观 问题
在 我 看来 竟然 比 夏洛特 的 烦恼 给 我 的 感觉 要 好",1,NULL,NULL
4431,NULL,NULL,NULL,"好笑 就 好 了
考虑 讽刺 了 谁
商不 商业
价值观 累 不 累 啊啊 啊啊",1,NULL,NULL
4432,NULL,NULL,NULL,"其实 拍 的 可以 值 三 星
但 我 不 喜欢 这个 电影
减 一星
把 男人 想 要 出轨 的 想法 拍 的 理所应当
到 最后 其实 也 没有 真正 反省
差点 就 让 我 连 我 老公 都 不 喜欢 了
宁愿 去 喜欢 可爱 的 小 姐姐 们",-1,NULL,NULL
4436,NULL,NULL,NULL,"不 咋 地",-1,NULL,NULL
4437,NULL,NULL,NULL,"虽然 约错人 这个 桥段 用 了 好几 遍
但是 没 想到 还 能 看 下去
表演 和 情节 也 不 是 特别 尴尬
中年 男人 的 意淫 还 算 到位",0,NULL,NULL
4438,NULL,NULL,NULL,"期望 有点儿 高
笑点 是 有
没 到 前 仰 后 合 的 程度
另外 有的 情节 有点儿 乱",0,NULL,NULL
4439,NULL,NULL,NULL,"没有 笑点
剧情 尴尬
陪 客户 看 的",-1,NULL,NULL
4440,NULL,NULL,NULL,"三 观 掉 一 地",0,NULL,NULL
4442,NULL,NULL,NULL,"还 挺 好笑 的",0,NULL,NULL
4443,NULL,NULL,NULL,"前 半 段 各种 黄段子 的 集结
后 半 部分 各种 冗长
气 断 了 一 次 又 一 次
本来 该 结束 了
啪
又 来 一 段
哎",-1,NULL,NULL
4444,NULL,NULL,NULL,"闫妮 真 好看",0,NULL,NULL
4446,NULL,NULL,NULL,"笑 了 就 好",1,NULL,NULL
4448,NULL,NULL,NULL,"旁边 一 位 女士 从头 笑 到 尾
excuse
me
难道 你 没 想 离婚 的 冲动",-1,NULL,NULL
4453,NULL,NULL,NULL,"结局 的 逻辑性 没 理 清楚
其它 地方 的 处理 都 还 不错
合格 的 国产 喜剧片",1,NULL,NULL
4454,NULL,NULL,NULL,"直男癌 的 洗白",-1,NULL,NULL
4457,NULL,NULL,NULL,"我 发现
烂片 看 多 了 之后
都 感觉 不 到 烂 的
闫妮 好评",-1,NULL,NULL
4458,NULL,NULL,NULL,"全程 嗨皮",1,NULL,NULL
4459,NULL,NULL,NULL,"电影 把 男人 尤其 是 已婚 男人 的 那 点 心思 表现 的 淋漓尽致
让 懂 的 人 看 了 会心 一 笑
剧本 不错
笑点 和 情节点 的 安排 很 巧妙
个别 比较 经不起 推敲 的 情节 也 可以 用 最后 的 一 场 梦 来 解释 过去
打 3 分
但是 我 认为 是 可以 超 3
5 的 电影",0,NULL,NULL
4461,NULL,NULL,NULL,"片尾曲 好听",0,NULL,NULL
4463,NULL,NULL,NULL,"wocao
原来 是 翻 拍
其实 挺 好笑 的",1,NULL,NULL
4464,NULL,NULL,NULL,"三星 给 笑点
再 扣 一 星 因为 讨厌 剧情 的 三观",-1,NULL,NULL
4465,NULL,NULL,NULL,"恶俗",-1,NULL,NULL
4466,NULL,NULL,NULL,"2016年 看 的 最后 一 部 电影
感觉 很 糟糕 了
摆渡 人 至少 视觉 上 是 享受 的",-1,NULL,NULL
4472,NULL,NULL,NULL,"豆瓣 上 看来 骂 的 挺惨
也 是 情理之中
我 觉得 挺 有趣
喜剧 嘛
就 图一乐
还 挺 乐 的
适合 男 的 一个 人 去 看
把 老婆 带 上 未必 舒心",1,NULL,NULL
4474,NULL,NULL,NULL,"故事 的 内核 讲 的 还是 在 遭遇 中年 危机 偷腥 美色 后 回归 家庭
野心 上 可以 夏洛特 烦恼 相比
然而 成色 差 了 还 不止 一星半点
笑点 全 靠 用 烂 的 会错 意表 错情 套路 死 撑
三 观 正 不 正 且不说
反正 本质 上 对 中年人 没有 任何 实质性 帮助
另外 值得一提 的 是
本片 是 可以 看 的
尤其 是 闫妮 的 表现 很 不错
只是 它 仍旧 是 部烂片",-1,NULL,NULL
4475,NULL,NULL,NULL,"国产 喜剧 除了 低俗 外 似乎 无 路 可 走",-1,NULL,NULL
4477,NULL,NULL,NULL,"不 知道 那些 好评 是 从 哪 来 的
感觉 被 预告片 骗 了
跟 其他 同类 的 电影 一样 难看
情节 牵强 梗 难 笑 尤其 小沈阳 演 的 实在 糟糕 和 不 好笑
一个 星给乔杉 和 常远",-1,NULL,NULL
4478,NULL,NULL,NULL,"冲击 还是 挺 大 的
不 只 是 三 观
主要 还是 再次 升级 对 物质 生活 的 向往
中途 不断 想起 美国 丽人
也 是 讲 中年 危机 和 性
但 对比 之下 这 片 也 太 特 么 浮夸 了
也 不 知道 是 我 笑点 高 还是 怎么着
就 开头 笑 了 两 下
后面 很多 涉及 到 观念 的 实在 看 不 下去
值得 一 看 的 地方 就 是 闫妮 之 美 和 那 韩国 妹儿 的 身体",-1,NULL,NULL
4479,NULL,NULL,NULL,"俗腻俗腻 的",0,NULL,NULL
4480,NULL,NULL,NULL,"不好意思
三 观 不 正",-1,NULL,NULL
4481,NULL,NULL,NULL,"合格 之 作
笑点 有 但 没有 达到 预期
可是 这 已经 算 今年 国内 不错 的 喜剧 了",0,NULL,NULL
4484,NULL,NULL,NULL,"怎么着 就 不 喜欢 呢
可能 情感 不 够 细腻 吧
一 群 人 闹 而已",-1,NULL,NULL
4485,NULL,NULL,NULL,"什么 垃圾
三观 崩 了",0,NULL,NULL
4488,NULL,NULL,NULL,"三 观 不 正
只能 两 星
韩国 美女 怒 加 一 星",0,NULL,NULL
4489,NULL,NULL,NULL,"年纪 大 了
难以 被 粗糙 的 笑点 所 打动
比 我 想象 的 还要 更 糟",-1,NULL,NULL
4491,NULL,NULL,NULL,"笑点 生硬",-1,NULL,NULL
4492,NULL,NULL,NULL,"嗯
笑点 挺 多 的",0,NULL,NULL
4493,NULL,NULL,NULL,"中间 许多 细节 很 熟悉
类似 生活 中 的 琐碎
虽然 剧情 俗套
但 竟然 坚持 看 完
笑点 还是 挺 多 的
能 看出 导演 用心",1,NULL,NULL
4495,NULL,NULL,NULL,"三星半",0,NULL,NULL
4497,NULL,NULL,NULL,"一 部 没有 主线 的 电影 感觉 每个 片段 重排 顺序 也 能 接 上 不 懂 电影 想 告诉 我们 什么 婚 内 出轨 还 不用 付 代价
科科",-1,NULL,NULL
4499,NULL,NULL,NULL,"真是 一言难尽 的 片子 两 星 给 那些 出彩 的 配角 吧 主题 真的 是 没法儿 说",-1,NULL,NULL
4500,NULL,NULL,NULL,"开心 麻花 一贯 三 观 不 正
但 还是 蛮 搞笑 的",-1,NULL,NULL
4501,NULL,NULL,NULL,"家庭 喜剧片
讲 的 大概 是 中年 危机 七 年 之 痒 什么 的
意外 地 还 不错",0,NULL,NULL
4504,NULL,NULL,NULL,"笑点 挺 足
不 尴尬
就 是
出轨 看 多 了
对 人 都 没 信心 了",-1,NULL,NULL
4505,NULL,NULL,NULL,"这个 剧 的 价值观 呢
多年 夫妻 了
妻子 任劳任怨
担心 丈夫 的 身体
然而 丈夫 天天 筹划 着 出轨
小沈阳 饰演 的 那个 角色 叫 啥 来着 都 知道 结婚 后 就 应该 认真 收心 了
╮ ╯ ╰ ╭ 然而 男主 还 标榜 真爱 动心 让 哥们 帮 他 出轨
exo
me
最后 没有 出轨 成功 就 能 被 原谅 了",0,NULL,NULL
4506,NULL,NULL,NULL,"看 完 电影 觉得 真 恶心
可是 仔细 想想 恶心 的 只 是 里面 的 男主 和 他 的 狐朋狗友
觉得 是 一 部 讽刺 意味 很 浓 的 电影
本来 想 给 四 星
但是 标签 居然 是 喜剧
作为 喜剧 的 话 就 不 值 四 星 了",0,NULL,NULL
